"CountryCode";"SerieCode";"TypeCode";"Y1996";"Y1998";"Y2000";"Y2002";"Y2003";"Y2004";"Y2005";"Y2006";"Y2007";"Y2008";"Y2009";"Y2010";"Y2011";"Y2012";"Y2013";"Y2014";"Y2015";"Y2016"
"AFG";"CC";"EST";-1.29170477390289;-1.18084812164307;-1.29537987709045;-1.26336598396301;-1.35104191303253;-1.34528136253357;-1.4436092376709;-1.4328898191452;-1.58733141422272;-1.63828659057617;-1.53479599952698;-1.63572347164154;-1.57917881011963;-1.41988801956177;-1.43676114082336;-1.35478448867798;-1.34197008609772;-1.56373512744904
"AFG";"CC";"NO.SRC";2;2;2;2;3;5;5;7;6;7;8;9;9;10;11;11;11;10
"AFG";"CC";"PER.RNK";4.30107545852661;9.79381465911865;5.07614231109619;5.0505051612854;5.0505051612854;5.85365867614746;2.43902444839478;3.90243911743164;0.970873773097992;0.485436886548996;0.956937789916992;0.952380955219269;0.947867274284363;2.36966824531555;1.89573454856873;5.28846168518066;6.25;3.36538457870483
"AFG";"CC";"PER.RNK.LOWER";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.480769217014313;1.44230771064758;0
"AFG";"CC";"PER.RNK.UPPER";27.4193553924561;31.4432983398438;29.4416236877441;31.8181819915771;18.1818180084229;14.1463413238525;13.1707315444946;12.1951217651367;7.28155326843262;4.85436916351318;7.65550231933594;3.80952382087708;5.68720388412476;11.8483409881592;9.95260620117188;12.5;12.5;8.65384578704834
"AFG";"CC";"STD.ERR";0.340506970882416;0.330179065465927;0.356294184923172;0.359914720058441;0.275338709354401;0.214314609766006;0.207736045122147;0.206337913870811;0.229119420051575;0.21933402121067;0.201660826802254;0.195554181933403;0.194524049758911;0.186807841062546;0.160680562257767;0.161188751459122;0.162221297621727;0.175009191036224
"AFG";"GE";"EST";-2.17516660690308;-2.13594222068787;-2.23165082931519;-1.56797313690186;-1.08248770236969;-0.894050717353821;-1.2108291387558;-1.43034291267395;-1.40335166454315;-1.49608886241913;-1.48389947414398;-1.4546834230423;-1.44848775863647;-1.36013960838318;-1.38492977619171;-1.33139562606812;-1.32298874855042;-1.2221063375473
"AFG";"GE";"NO.SRC";1;1;1;2;2;4;4;6;5;6;7;7;7;8;8;8;8;8
"AFG";"GE";"PER.RNK";0;0;0;2.04081630706787;11.7346935272217;17.2413787841797;9.80392169952393;5.36585378646851;5.33980560302734;4.36893224716187;3.82775115966797;4.78468894958496;4.7393364906311;6.63507127761841;7.5829381942749;8.17307662963867;8.17307662963867;9.61538505554199
"AFG";"GE";"PER.RNK.LOWER";0;0;0;0;1.5306122303009;6.89655160903931;1.96078431606293;0;0.485436886548996;0.485436886548996;0;0.478468894958496;0.947867274284363;0.473933637142181;0.473933637142181;1.44230771064758;1.44230771064758;4.32692289352417
"AFG";"GE";"PER.RNK.UPPER";1.63934421539307;2.59067368507385;2.56410264968872;9.18367385864258;32.1428565979004;37.4384231567383;22.5490188598633;15.1219511032104;17.4757289886475;13.5922327041626;11.9617223739624;13.3971290588379;14.2180099487305;16.5876770019531;14.6919431686401;16.3461532592773;17.3076915740967;18.269229888916
"AFG";"GE";"STD.ERR";0.187617555260658;0.310278981924057;0.343066334724426;0.262548118829727;0.306743860244751;0.239062428474426;0.222251787781715;0.257668018341064;0.306179106235504;0.271777808666229;0.239803090691566;0.235485956072807;0.238756999373436;0.225565776228905;0.220842599868774;0.231540635228157;0.231169432401657;0.223176762461662
"AFG";"PV";"EST";-2.41404175758362;-2.42299604415894;-2.44018650054932;-2.03538918495178;-2.19780874252319;-2.29617857933044;-2.0709342956543;-2.22130155563354;-2.41058135032654;-2.69047737121582;-2.71268892288208;-2.57915186882019;-2.50205969810486;-2.41856145858765;-2.51934909820557;-2.41106843948364;-2.57122182846069;-2.74916744232178
"AFG";"PV";"NO.SRC";2;2;2;2;2;4;4;4;3;3;4;4;4;5;6;6;6;6
"AFG";"PV";"PER.RNK";2.12765955924988;0.531914889812469;0.52910053730011;1.58730161190033;2.01005029678345;1.94174754619598;2.42718458175659;1.44927537441254;1.44927537441254;0.480769217014313;0.473933637142181;1.42180097103119;1.42180097103119;1.89573454856873;1.42180097103119;2.85714292526245;0.952380955219269;0.952380955219269
"AFG";"PV";"PER.RNK.LOWER";0;0;0;0;0;0.485436886548996;0.485436886548996;0.483091801404953;0;0;0;0;0;0;0;0;0;0
"AFG";"PV";"PER.RNK.UPPER";6.91489362716675;7.44680833816528;5.8201060295105;13.2275133132935;6.03015089035034;4.36893224716187;6.31067943572998;6.7632851600647;4.34782600402832;1.92307686805725;1.89573454856873;3.3175356388092;2.36966824531555;3.79146909713745;3.3175356388092;5.2380952835083;2.85714292526245;1.90476191043854
"AFG";"PV";"STD.ERR";0.475315153598785;0.435323596000671;0.455642104148865;0.438636630773544;0.350437879562378;0.305102288722992;0.304016828536987;0.289883255958557;0.308107227087021;0.310743182897568;0.293824881315231;0.282069832086563;0.273884326219559;0.243881538510323;0.245741248130798;0.208894610404968;0.215604156255722;0.220432847738266
"AFG";"RQ";"EST";-2.09033036231995;-2.08725643157959;-2.10962605476379;-1.80444943904877;-1.43000245094299;-1.50586330890656;-1.6373690366745;-1.66790199279785;-1.68825697898865;-1.62158262729645;-1.67431116104126;-1.53286099433899;-1.54058647155762;-1.19311785697937;-1.19313704967499;-1.11818218231201;-0.997371137142181;-1.32791936397552
"AFG";"RQ";"NO.SRC";1;1;1;2;2;4;4;5;4;5;6;6;6;8;9;9;9;9
"AFG";"RQ";"PER.RNK";1.63043475151062;2.59067368507385;1.53846156597137;3.06122446060181;5.61224508285522;5.41871929168701;3.43137264251709;2.94117641448975;2.91262125968933;3.39805817604065;3.34928226470947;5.26315784454346;4.26540279388428;10.9004735946655;10.9004735946655;11.057692527771;14.4230766296387;7.21153831481934
"AFG";"RQ";"PER.RNK.LOWER";0;0;0;0;2.55102038383484;1.97044336795807;1.47058820724487;1.96078431606293;1.94174754619598;2.42718458175659;1.91387557983398;2.39234447479248;2.36966824531555;4.7393364906311;5.68720388412476;5.28846168518066;6.73076915740967;3.8461537361145
"AFG";"RQ";"PER.RNK.UPPER";5.97826099395752;7.77202081680298;8.20512866973877;7.14285707473755;15.3061227798462;11.822660446167;8.33333301544189;8.82352924346924;8.73786449432373;7.76699018478394;5.74162673950195;8.13397121429443;9.00473976135254;21.8009471893311;21.8009471893311;24.519229888916;27.884614944458;12.9807691574097
"AFG";"RQ";"STD.ERR";0.386360377073288;0.451397269964218;0.426612079143524;0.305272579193115;0.235703468322754;0.224737629294395;0.18285445868969;0.217799216508865;0.2408836632967;0.210498541593552;0.19101645052433;0.186744287610054;0.184458315372467;0.183564499020576;0.176127076148987;0.191686391830444;0.185220062732697;0.196423232555389
"AFG";"RL";"EST";-1.78807544708252;-1.73713982105255;-1.77843749523163;-1.67082321643829;-1.55382871627808;-1.69714272022247;-1.65866804122925;-1.86318862438202;-1.82966613769531;-1.86437952518463;-1.84709227085114;-1.84543645381927;-1.89663171768188;-1.6431645154953;-1.5973140001297;-1.44564759731293;-1.50404524803162;-1.61642956733704
"AFG";"RL";"NO.SRC";3;3;3;4;4;6;7;9;8;9;10;10;10;11;12;11;11;11
"AFG";"RL";"PER.RNK";1.50753772258759;2;1.4851485490799;1.98019802570343;3.96039605140686;2.87081336975098;1.91387557983398;0.478468894958496;0.956937789916992;0.480769217014313;0.947867274284363;0.473933637142181;0.469483554363251;1.4084507226944;1.4084507226944;4.32692289352417;3.36538457870483;3.8461537361145
"AFG";"RL";"PER.RNK.LOWER";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.961538434028625;0.961538434028625;0.961538434028625
"AFG";"RL";"PER.RNK.UPPER";12.5628137588501;11;8.91089153289795;10.8910894393921;15.3465347290039;7.65550231933594;8.61244010925293;3.82775115966797;5.26315784454346;3.8461537361145;2.36966824531555;2.36966824531555;1.877934217453;5.63380289077759;7.51173686981201;9.13461494445801;7.692307472229;7.692307472229
"AFG";"RL";"STD.ERR";0.350509405136108;0.331570655107498;0.294016927480698;0.299406468868256;0.30395981669426;0.215979233384132;0.206079766154289;0.201311558485031;0.253809034824371;0.222265511751175;0.181450560688972;0.181407704949379;0.174517512321472;0.166232660412788;0.159116804599762;0.174592211842537;0.172933340072632;0.169285207986832
"AFG";"VA";"EST";-1.90854012966156;-2.03930115699768;-2.03141689300537;-1.43342101573944;-1.1775711774826;-1.20303392410278;-1.12542963027954;-1.11029398441315;-1.05765390396118;-1.16890180110931;-1.37549650669098;-1.40446817874908;-1.33597695827484;-1.26743006706238;-1.24006831645966;-1.13544499874115;-1.11750531196594;-1.08621954917908
"AFG";"VA";"NO.SRC";4;4;4;6;5;7;8;9;10;10;10;10;10;11;12;10;10;10
"AFG";"VA";"PER.RNK";1;0.497512429952621;0.995024859905243;9.45273590087891;14.4278602600098;15.384614944458;14.9038457870483;17.7884616851807;18.75;14.4230766296387;9.47867298126221;9.95260620117188;11.2676057815552;14.0845069885254;14.5539903640747;16.2561569213867;18.7192115783691;21.1822662353516
